State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Karnataka,Bellary,Kottur,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,28/01/2025,2309,5309,2309,28
Karnataka,Bellary,Bellary,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,24/01/2025,1000,7801,6435,49
Karnataka,Bellary,Kottur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,20/01/2025,2511,6162,5611,49
Karnataka,Bellary,Kottur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,24/01/2025,5636,6111,5874,49
Karnataka,Bellary,Bellary,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,04/01/2025,1009,7840,6739,49
Karnataka,Bellary,Kottur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,08/01/2025,6166,6395,6343,49
Karnataka,Bellary,Bellary,Maize,Local,FAQ,03/01/2025,2079,2390,2318,4
Karnataka,Bellary,Bellary,Maize,Local,FAQ,04/01/2025,2059,2429,2329,4
Karnataka,Bellary,Bellary,Maize,Local,FAQ,18/01/2025,1666,2455,2321,4
Karnataka,Bellary,Bellary,Maize,Local,FAQ,21/01/2025,1820,2416,2316,4
Karnataka,Bellary,Bellary,Maize,Local,FAQ,23/01/2025,2149,2416,2307,4
Karnataka,Bellary,Bellary,Maize,Local,"Ref grade-1",31/01/2025,2105,2415,2295,4
Karnataka,Bellary,"H.B. Halli",Maize,Local,FAQ,26/01/2025,2300,2310,2310,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,02/01/2025,1800,2409,2299,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,07/01/2025,2156,2365,2315,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,09/01/2025,1506,2366,2303,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,23/01/2025,1000,2316,2282,4
Karnataka,Bellary,Bellary,Sunflower,Sunflower,FAQ,21/01/2025,5520,6290,5992,14
Karnataka,Bellary,Bellary,Jowar(Sorghum),"Jowar ( White)",FAQ,27/01/2025,1259,2901,2308,5
Karnataka,Bellary,Bellary,Jowar(Sorghum),Local,FAQ,16/01/2025,1329,2727,2377,5
Karnataka,Bellary,Bellary,Jowar(Sorghum),Local,FAQ,21/01/2025,1234,3169,2299,5
Karnataka,Bellary,Bellary,Jowar(Sorghum),Local,FAQ,28/01/2025,1266,3169,2324,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,06/01/2025,2089,2168,2152,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,09/01/2025,1911,2142,2014,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,15/01/2025,1869,2171,2072,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,21/01/2025,2209,2209,2209,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,24/01/2025,1859,2133,2013,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,27/01/2025,1976,2169,2083,5
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,25/02/2025,5601,5681,5630,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)","Ref grade-1",03/02/2025,5679,5775,5735,6
Karnataka,Bellary,Bellary,"Bajra(Pearl Millet/Cumbu)",Hybrid,"Ref grade-1",04/02/2025,1709,3039,2498,28
Karnataka,Bellary,Kottur,"Bajra(Pearl Millet/Cumbu)",Hybrid,"Ref grade-1",03/02/2025,2276,2282,2281,28
Karnataka,Bellary,Bellary,Jowar(Sorghum),Local,FAQ,06/02/2025,1789,2505,2239,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,08/02/2025,1926,2069,2007,5
Karnataka,Bellary,Bellary,Paddy(Dhan)(Common),"Paddy fine","Ref grade-1",05/02/2025,1271,1271,1271,2
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,06/02/2025,2079,2111,2097,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,07/02/2025,2142,2167,2155,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,10/02/2025,2166,2209,2180,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,17/02/2025,2166,2222,2194,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid","Ref grade-1",03/02/2025,1939,2351,2159,5
Karnataka,Bellary,Bellary,Groundnut,Hybrid,FAQ,07/02/2025,2069,6411,4867,10
Karnataka,Bellary,Kottur,Groundnut,Natte,FAQ,07/02/2025,3111,5670,5043,10
Karnataka,Bellary,Bellary,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,06/02/2025,2579,3026,2781,28
Karnataka,Bellary,Bellary,"Ragi (Finger Millet)",Fine,FAQ,07/02/2025,3061,3061,3061,30
Karnataka,Bellary,Bellary,"Ragi (Finger Millet)",Fine,"Ref grade-1",04/02/2025,2812,2909,2860,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,06/02/2025,3166,3386,3246,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,13/02/2025,3120,3591,3180,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,14/02/2025,3167,3605,3361,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,20/02/2025,3016,3381,3245,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,"Ref grade-1",01/02/2025,3166,3581,3349,30
Karnataka,Bellary,Bellary,Sunflower,Sunflower,FAQ,18/02/2025,6082,6639,6484,14
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,16/01/2025,5869,7369,6616,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,18/01/2025,5639,7169,6468,92
Karnataka,Bellary,Kottur,Cotton,GCH,FAQ,09/01/2025,4569,5298,5152,15
Karnataka,Bellary,Bellary,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,21/01/2025,2177,2961,2680,121
Karnataka,Bellary,Bellary,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,22/01/2025,2149,3250,2987,121
Karnataka,Bellary,Bellary,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,23/01/2025,1539,3250,3040,121
Karnataka,Bellary,Bellary,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,28/01/2025,2169,3869,2685,121
Karnataka,Bellary,Kottur,"Castor Seed","Castor seed",FAQ,18/01/2025,5509,5509,5509,123
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,02/01/2025,7066,7959,7627,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,17/01/2025,5609,7139,6388,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,29/01/2025,7211,7611,7269,92
Karnataka,Bellary,Bellary,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,16/01/2025,2271,3469,2648,121
Karnataka,Bellary,Bellary,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,21/01/2025,3001,3820,3443,114
Karnataka,Bellary,Bellary,"Alasande Gram","Alasande Gram",FAQ,24/02/2025,6501,7509,7319,281
Karnataka,Bellary,Bellary,"Alasande Gram","Alasande Gram","Ref grade-1",03/02/2025,7279,7341,7309,281
Karnataka,Bellary,Bellary,"Kulthi(Horse Gram)","Horse gram (Whole)","Ref grade-1",05/02/2025,3132,3909,3419,114
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,06/02/2025,3511,3511,3511,114
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)","Ref grade-1",03/02/2025,3868,3868,3868,114
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,07/02/2025,2048,2230,2225,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,11/02/2025,1800,2357,2327,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,14/02/2025,2344,2367,2366,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,15/02/2025,2301,2402,2385,4
Karnataka,Bellary,Bellary,"Bajra(Pearl Millet/Cumbu)",Hybrid,"Ref grade-1",01/02/2025,2506,3086,2875,28
Karnataka,Bellary,Kottur,Cotton,GCH,FAQ,10/02/2025,3669,5898,5542,15
Karnataka,Bellary,Kottur,"Castor Seed","Castor seed",FAQ,07/02/2025,5846,5846,5846,123
Karnataka,Bellary,Bellary,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,27/02/2025,1369,6919,5247,49
Karnataka,Bellary,Kottur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,27/02/2025,5338,5338,5338,49
Karnataka,Bellary,Kottur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)","Ref grade-1",01/02/2025,4334,4865,4599,49
Karnataka,Bellary,Kottur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)","Ref grade-1",04/02/2025,4869,5626,5247,49
Karnataka,Bellary,Kottur,"Castor Seed","Castor seed",FAQ,14/02/2025,5861,5861,5861,123
Karnataka,Bellary,Kottur,"Castor Seed","Castor seed","Ref grade-1",05/02/2025,5781,5781,5781,123
Karnataka,Bellary,Bellary,Safflower,Safflower,"Ref grade-1",03/02/2025,5051,5051,5051,59
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,12/03/2025,3679,5650,5150,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,24/03/2025,4929,5700,5687,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,25/03/2025,4900,5610,5273,6
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,01/03/2025,2051,2171,2141,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,14/03/2025,1950,2221,2183,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,18/03/2025,2080,2080,2080,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,22/03/2025,2086,2089,2087,5
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,12/03/2025,6325,6565,6509,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,17/03/2025,3595,6706,6240,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,19/03/2025,6459,6469,6464,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,26/03/2025,5659,6455,6099,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)","Ref grade-2",04/03/2025,6216,6829,6647,92
Karnataka,Bellary,Kottur,Wheat,Jawari,FAQ,27/03/2025,1726,1726,1726,1
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,14/03/2025,3313,3313,3313,114
Karnataka,Bellary,Kottur,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,17/03/2025,3163,3163,3163,121
Karnataka,Bellary,Kottur,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,21/03/2025,3196,3196,3196,121
Karnataka,Bellary,Kottur,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,27/03/2025,3126,3126,3126,121
Karnataka,Bellary,Kottur,Cotton,GCH,FAQ,24/03/2025,2010,6700,6035,15
Karnataka,Bellary,Kottur,Cotton,GCH,FAQ,27/03/2025,5600,6871,6337,15
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,17/03/2025,2258,2428,2357,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,18/03/2025,2260,2400,2346,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,24/03/2025,2049,2381,2172,4
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,13/03/2025,2969,5800,5773,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,18/03/2025,2211,5440,5132,6
Karnataka,Bellary,Kottur,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,27/03/2025,2176,2176,2176,28
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,01/03/2025,2751,3281,3021,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,14/03/2025,2455,3226,3048,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,18/03/2025,2501,3133,3005,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,20/03/2025,2321,3081,3004,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,26/03/2025,1666,3013,2889,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,29/03/2025,2311,3010,2874,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,"Ref grade-2",04/03/2025,2866,3225,3040,30
Karnataka,Bellary,Kottur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,13/03/2025,3069,5169,4011,49
Karnataka,Bellary,Kottur,"Tamarind Seed","Tamarind Seed",FAQ,24/03/2025,1235,1235,1235,208
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,09/04/2025,6029,6829,6741,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,21/04/2025,6929,6929,6929,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,26/04/2025,5959,6859,6088,92
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,19/04/2025,3376,3376,3376,114
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,23/04/2025,3211,3211,3211,114
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,06/05/2025,1956,2328,2278,4
Karnataka,Bellary,Kottur,Groundnut,Natte,FAQ,02/05/2025,1509,5769,4573,10
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,02/05/2025,3800,3800,3800,6
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,07/05/2025,2281,2281,2281,5
Karnataka,Bellary,Kottur,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,19/05/2025,2066,2205,2145,28
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,16/05/2025,3151,3151,3151,114
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,22/05/2025,3206,3206,3206,114
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,05/04/2025,3269,6026,5815,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,16/04/2025,5775,5775,5775,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,19/04/2025,5729,5846,5800,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,23/04/2025,5550,5839,5812,6
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,09/04/2025,2166,2429,2253,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,17/04/2025,2066,2269,2137,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,19/04/2025,2069,2351,2132,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,26/04/2025,2101,2259,2142,5
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,16/04/2025,2221,2401,2340,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,28/04/2025,2008,2381,2272,4
Karnataka,Bellary,Kottur,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,16/04/2025,2186,2186,2186,28
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,21/04/2025,2000,3301,3066,30
Karnataka,Bellary,Kottur,Cotton,GCH,FAQ,03/04/2025,5900,6750,6484,15
Karnataka,Bellary,Kottur,Cotton,GCH,FAQ,17/04/2025,5769,6519,6238,15
Karnataka,Bellary,Kottur,Sunflower,Hybrid,FAQ,08/04/2025,4100,6879,5251,14
Karnataka,Bellary,Kottur,"Castor Seed","Castor seed",FAQ,17/04/2025,6011,6011,6011,123
Karnataka,Bellary,Kottur,"Castor Seed","Castor seed",FAQ,21/04/2025,5689,5689,5689,123
Karnataka,Bellary,Kottur,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,21/04/2025,2669,3111,2890,121
Karnataka,Bellary,Kottur,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,24/04/2025,2716,3086,3006,121
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,02/05/2025,5252,6416,5897,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,05/05/2025,4949,6109,5572,92
Karnataka,Bellary,Kottur,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,12/05/2025,2981,2981,2981,121
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,27/06/2025,5621,5621,5621,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,01/07/2025,5521,5521,5521,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,06/06/2025,5451,5451,5451,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",Local,01/07/2025,5521,5521,5521,6
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",Local,07/07/2025,3051,3051,3051,114
Karnataka,Bellary,Kottur,"Castor Seed","Castor seed",Local,23/07/2025,5300,5400,5350,123
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",Local,07/07/2025,7000,7000,7000,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",Local,10/07/2025,6000,6003,6001,92
Karnataka,Bellary,Kottur,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,19/02/2025,2200,2200,2200,28
Karnataka,Bellary,Kottur,"Bajra(Pearl Millet/Cumbu)",Hybrid,"Ref grade-1",04/02/2025,2434,2434,2434,28
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,08/02/2025,2956,3552,3093,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,11/02/2025,3146,3411,3264,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,28/02/2025,2611,3256,3022,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,"Ref grade-1",04/02/2025,3166,3575,3270,30
Karnataka,Bellary,Kottur,Cotton,GCH,FAQ,13/02/2025,4669,5698,5391,15
Karnataka,Bellary,Kottur,Cotton,GCH,"Ref grade-1",03/02/2025,5829,5901,5859,15
Karnataka,Bellary,Kottur,Sunflower,Hybrid,FAQ,07/02/2025,4658,9191,7143,14
Karnataka,Bellary,Kottur,Sunflower,Hybrid,FAQ,25/02/2025,6819,8569,7539,14
Karnataka,Bellary,Kottur,Sunflower,Hybrid,"Ref grade-1",04/02/2025,4650,9470,6662,14
Karnataka,Bellary,Bellary,"Bengal Gram(Gram)(Whole)","Average (Whole)","Ref grade-1",04/02/2025,5389,5827,5709,6
Karnataka,Bellary,Bellary,"Bengal Gram(Gram)(Whole)","Average (Whole)","Ref grade-1",05/02/2025,3500,6700,5835,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,15/02/2025,5180,5952,5438,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,17/02/2025,5600,5916,5795,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,18/02/2025,5600,5981,5629,6
Karnataka,Bellary,Bellary,Jowar(Sorghum),Local,"Ref grade-1",05/02/2025,1466,2771,2260,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,25/02/2025,2163,2165,2164,5
Karnataka,Bellary,Bellary,Groundnut,"Big (With Shell)",FAQ,17/02/2025,3709,7869,6236,10
Karnataka,Bellary,Kottur,Groundnut,Natte,FAQ,14/02/2025,2509,6480,6058,10
Karnataka,Bellary,Kottur,Groundnut,Natte,"Ref grade-1",01/02/2025,3520,5580,4703,10
Karnataka,Bellary,Bellary,Maize,Local,"Ref grade-1",04/02/2025,2009,2379,2305,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,12/02/2025,1550,2366,2344,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,17/02/2025,2349,2419,2384,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,28/02/2025,2296,2460,2417,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,"Ref grade-1",03/02/2025,2162,2335,2305,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,"Ref grade-1",05/02/2025,2188,2351,2309,4
Karnataka,Bellary,Kottur,"Castor Seed","Castor seed","Ref grade-1",04/02/2025,5731,5746,5733,123
Karnataka,Bellary,Bellary,Jowar(Sorghum),"Jowar ( White)",FAQ,17/02/2025,1568,2870,2346,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,11/02/2025,2056,2066,2063,5
Karnataka,Bellary,Bellary,Maize,Local,FAQ,18/02/2025,2000,2452,2360,4
Karnataka,Bellary,Bellary,Maize,Local,FAQ,24/02/2025,2129,3489,2838,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,10/02/2025,2001,2366,2317,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,13/02/2025,2010,2382,2150,4
Karnataka,Bellary,Bellary,"Alasande Gram","Alasande Gram",FAQ,06/02/2025,6909,7469,7048,281
Karnataka,Bellary,Bellary,"Alasande Gram","Alasande Gram",FAQ,27/02/2025,6869,7449,7312,281
Karnataka,Bellary,Kottur,"Castor Seed","Castor seed",FAQ,11/02/2025,5836,5836,5836,123
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,11/02/2025,3616,3686,3649,114
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,13/02/2025,3356,3356,3356,114
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,17/02/2025,3421,3421,3421,114
Karnataka,Bellary,Bellary,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,07/02/2025,3466,4014,3729,114
Karnataka,Bellary,Bellary,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,18/02/2025,3409,3409,3409,114
Karnataka,Bellary,Bellary,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,27/02/2025,3529,4009,3709,114
Karnataka,Bellary,Bellary,"Kulthi(Horse Gram)","Horse gram (Whole)","Ref grade-1",01/02/2025,2345,3929,3698,114
Karnataka,Bellary,Bellary,"Kulthi(Horse Gram)","Horse gram (Whole)","Ref grade-1",03/02/2025,3439,3850,3698,114
Karnataka,Bellary,Bellary,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,16/01/2025,2359,2609,2471,28
Karnataka,Bellary,Kottur,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,22/01/2025,2351,2351,2351,28
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,07/01/2025,3060,3451,3208,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,10/01/2025,3051,3309,3153,30
Karnataka,Bellary,Kottur,"Castor Seed","Castor seed",FAQ,06/01/2025,5559,5559,5559,123
Karnataka,Bellary,Bellary,Sunflower,Sunflower,FAQ,04/01/2025,4611,5980,5601,14
Karnataka,Bellary,Bellary,Sunflower,Sunflower,FAQ,16/01/2025,5211,6212,5959,14
Karnataka,Bellary,Bellary,Sunflower,Sunflower,FAQ,18/01/2025,5378,6220,5824,14
Karnataka,Bellary,Bellary,Sunflower,Sunflower,FAQ,28/01/2025,6075,6240,6157,14
Karnataka,Bellary,Kottur,Sunflower,Hybrid,FAQ,10/01/2025,4419,7209,5679,14
Karnataka,Bellary,Kottur,Sunflower,Hybrid,FAQ,28/01/2025,4500,8008,6521,14
Karnataka,Bellary,Bellary,"Green Gram (Moong)(Whole)","Local (Whole)",FAQ,20/01/2025,4505,7435,7207,9
Karnataka,Bellary,Bellary,"Green Gram (Moong)(Whole)","Local (Whole)",FAQ,23/01/2025,7859,7859,7859,9
Karnataka,Bellary,Bellary,"Green Gram (Moong)(Whole)","Local (Whole)",FAQ,27/01/2025,4358,7879,5467,9
Karnataka,Bellary,Bellary,"Green Gram (Moong)(Whole)","Local (Whole)",FAQ,28/01/2025,7359,7359,7359,9
Karnataka,Bellary,Bellary,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",FAQ,03/01/2025,7091,7469,7280,8
Karnataka,Bellary,Bellary,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",FAQ,20/01/2025,6601,6671,6646,8
Karnataka,Bellary,Bellary,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",FAQ,27/01/2025,3510,7011,6593,8
Karnataka,Bellary,Bellary,Safflower,Safflower,FAQ,17/02/2025,4545,4858,4623,59
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,06/02/2025,7269,7289,7279,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,08/02/2025,6769,7373,7002,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,19/02/2025,7479,7479,7479,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)","Ref grade-1",01/02/2025,7459,7489,7479,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)","Ref grade-1",04/02/2025,3909,7559,7229,92
Karnataka,Bellary,Bellary,"Foxtail Millet(Navane)","Navane Hybrid","Ref grade-1",04/02/2025,2262,3521,2903,121
Karnataka,Bellary,Kottur,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,13/02/2025,3211,3211,3211,121
Karnataka,Bellary,Bellary,"Green Gram (Moong)(Whole)","Local (Whole)",FAQ,24/02/2025,6839,7307,7206,9
