State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,Local,14/07/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet","Sweet Potato","Sweet Potato",Local,16/07/2025,500,500,500,152
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,01/07/2025,1000,2000,2000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,03/06/2025,1000,1300,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,04/06/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,05/06/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,10/06/2025,1000,1200,1200,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,17/06/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,19/06/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,29/06/2025,1600,1600,1600,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,30/06/2025,1500,1700,1700,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,Local,01/07/2025,1000,2000,2000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,Local,04/07/2025,2000,2300,2300,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,Local,17/07/2025,1400,1400,1400,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,Local,22/07/2025,2000,2500,2500,78
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,01/06/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,01/07/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,13/06/2025,500,500,500,159
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,01/07/2025,600,700,600,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,02/06/2025,500,700,500,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,09/06/2025,600,600,600,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,24/06/2025,900,900,900,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,25/06/2025,600,800,600,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,26/06/2025,600,600,600,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,28/06/2025,600,600,600,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,30/06/2025,600,700,600,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",Local,02/07/2025,600,600,600,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",Local,16/07/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",Local,19/07/2025,400,500,400,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",Local,22/07/2025,400,400,400,173
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut",Local,03/07/2025,8000,40000,15000,200
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut",Local,04/07/2025,8000,40000,15000,200
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut",Local,15/07/2025,8000,40000,15000,200
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut",Local,18/07/2025,8000,45000,15000,200
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut",Local,19/07/2025,8000,40000,15000,200
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut",Local,22/07/2025,8000,40000,15000,200
